Date,SP500,VIX,VXc1,VXc2,VXc4,beta_t,backwardation_t,entry_backwardation_t,intensity_t,r_pre_20,rv_pre_20,r_fwd_20,mdd_fwd_20,rv_fwd_20,p90_rv_trailing_t,dd_stress_fwd_20,rv_stress_fwd_20,stress_fwd_20
2018-12-18,2546.159912109375,25.579999923706055,24.675,21.975,21.325,-0.1309616892099916,1.0,0.0,,-0.05372893951038138,,0.03526881732802467,-0.07660941228609908,0.28090797672325984,0.28754727170225425,1.0,0.0,1.0
2018-12-19,2506.9599609375,25.579999923706055,26.2,22.325,21.575,-0.1808053171928988,1.0,0.0,,-0.0510732608575718,,0.06531815527630691,-0.06217086260243454,0.276173890573631,0.28754727170225425,1.0,0.0,1.0
2018-12-20,2467.419921875,28.3799991607666,22.725,22.075,21.125,-0.05637773246349815,1.0,0.0,,-0.0688735228756141,,0.06706599837412397,-0.047142289477162924,0.2748030816696383,0.28754727170225425,0.0,0.0,0.0
2018-12-21,2416.6201171875,30.11000061035156,24.3,22.925,21.425,-0.09548322622788655,1.0,0.0,,-0.08202659639286636,,0.09189687382178824,-0.027112254452099527,0.26059547483743184,0.28754727170225425,0.0,0.0,0.0
2018-12-24,2351.10009765625,36.06999969482422,25.9,23.325,21.425,-0.12406432042865051,1.0,0.0,,-0.12057448592756592,,0.12386966457067028,-0.02475673039503723,0.23386424392258892,0.28754727170225425,0.0,0.0,0.0
2018-12-26,2467.699951171875,30.40999984741211,24.675,22.625,20.925,-0.12331469973088885,1.0,0.0,,-0.07996136596491155,,0.07985576143492201,-0.02475673039503723,0.17591312319452004,0.28754727170225425,0.0,0.0,0.0
2018-12-27,2488.830078125,29.959999084472656,25.025,22.925,21.225,-0.12683578491727726,1.0,0.0,,-0.0929225477561012,,0.06228630105918542,-0.02475673039503723,0.17952665806025356,0.28754727170225425,0.0,0.0,0.0
2018-12-28,2485.739990234375,28.34000015258789,25.325,22.975,21.325,-0.1411432596493736,1.0,0.0,,-0.09206664259562736,,0.06205798288302877,-0.02475673039503723,0.17959250787179404,0.28754727170225425,0.0,0.0,0.0
2018-12-31,2506.85009765625,25.420000076293945,24.175,22.275,20.975,-0.1258851294412166,1.0,0.0,,-0.09177689467997252,,0.06948957631520969,-0.02475673039503723,0.18382731614396222,0.28754727170225425,0.0,0.0,0.0
2019-01-02,2510.030029296875,23.219999313354492,23.125,21.875,20.875,-0.09689922767163736,1.0,0.0,,-0.10046699044110619,,0.07731782731449588,-0.02475673039503723,0.1845122586403811,0.28754727170225425,0.0,0.0,0.0
2019-01-03,2447.889892578125,25.450000762939453,24.375,22.775,21.525,-0.11198427955060025,1.0,0.0,,-0.09339428032832753,,0.10565840297920803,-0.014157306164566674,0.15256278465427697,0.28754727170225425,0.0,0.0,0.0
2019-01-04,2531.93994140625,21.3799991607666,21.925,21.225,20.475,-0.06782039555271938,1.0,0.0,,,,0.07619855930472652,-0.014157306164566674,0.11157138118813245,0.28754727170225425,0.0,0.0,0.0
2019-01-07,2549.68994140625,21.399999618530273,21.425,20.925,20.325,-0.051401870075152276,1.0,0.0,,-0.05425175259727977,0.30976530652229667,0.07373838156255585,-0.014157306164566674,0.11099426832989424,0.28764454237344583,0.0,0.0,0.0
2019-01-08,2574.409912109375,20.469999313354492,20.625,20.625,20.125,-0.024425990071909934,1.0,0.0,,-0.022281952798565707,0.3025410076697222,0.06106261266827406,-0.014157306164566674,0.11038540794643084,0.2878301487865959,0.0,0.0,0.0
2019-01-09,2584.9599609375,19.979999542236328,20.125,20.275,20.0,-0.006256256399593939,1.0,0.0,,-0.020002126970119938,0.3029484985773198,0.04684408645413174,-0.014157306164566674,0.11823988273865021,0.2879911649452117,0.0,0.0,0.0
2019-01-10,2596.639892578125,19.5,19.875,20.025,19.925,0.0025641025641026005,0.0,0.0,,-0.015223164720894022,0.30357921740943844,0.042839975828888655,-0.014157306164566674,0.11807686284341767,0.28805667407855995,0.0,0.0,0.0
2019-01-11,2596.260009765625,18.190000534057617,19.025,19.475,19.625,0.03298515571105155,0.0,0.0,,-0.020674692550721407,0.30272065275472704,0.04373215264858987,-0.014157306164566674,0.11790906437978693,0.2881761943599414,0.0,0.0,0.0
2019-01-14,2582.610107421875,19.06999969482422,19.225,19.475,19.525,0.015731515721073664,0.0,0.0,,-0.025628713635524547,0.3030680384476339,0.06277365390190992,-0.014157306164566674,0.12015979586295955,0.28844970037670487,0.0,0.0,0.0
2019-01-15,2610.300048828125,18.600000381469727,18.825,18.825,19.075,0.013440859939393486,0.0,0.0,,0.003980883421077053,0.298110029258588,0.05467953024512551,-0.014157306164566674,0.11691814114184623,0.2888387433416642,0.0,0.0,0.0
2019-01-16,2616.10009765625,19.040000915527344,18.87,19.025,19.075,0.010766806204973361,0.0,0.0,,0.027557663521020404,0.28742052366987664,0.04955081150321217,-0.014157306164566674,0.11835804055852855,0.28879113209618723,0.0,0.0,0.0
2019-01-17,2635.9599609375,18.059999465942383,18.525,18.775,18.875,0.01937984553432755,0.0,0.0,,0.03526881732802467,0.2882055030461049,0.052975059859818874,-0.014157306164566674,0.12065617528215396,0.28874352085071,0.0,0.0,0.0
2019-01-18,2670.7099609375,17.799999237060547,18.325,18.625,18.675,0.019662922191102276,0.0,0.0,,0.06531815527630691,0.28334843313967956,0.04083185760457675,-0.014157306164566674,0.11443150175040942,0.288695909605233,0.0,0.0,0.0
2019-01-22,2632.89990234375,20.799999237060547,20.175,19.725,19.275,-0.043269232356336854,1.0,1.0,0.043269232356336854,0.06706599837412397,0.2819420128793375,0.057655077845153224,-0.011560763746298108,0.09799065344283227,0.2886548747338117,0.0,0.0,0.0
2019-01-23,2638.699951171875,19.520000457763672,19.725,19.575,19.275,-0.02305327814790213,1.0,0.0,,0.09189687382178824,0.26736531583455664,0.05160872177988485,-0.011560763746298108,0.10041224062070221,0.28861383986239036,0.0,0.0,0.0
2019-01-24,2642.330078125,18.88999938964844,19.175,19.225,18.925,-0.013234516044346611,1.0,0.0,,0.12386966457067028,0.23993965159133832,0.05689669318553925,-0.011560763746298108,0.10119047667657795,0.28857280499096905,0.0,0.0,0.0
2019-01-25,2664.760009765625,17.420000076293945,18.275,18.525,18.575,0.017221584310338583,0.0,0.0,,0.07985576143492201,0.1804830562452664,0.04929152988445007,-0.011560763746298108,0.09914133630209844,0.2885317701195475,0.0,0.0,0.0
2019-01-28,2643.85009765625,18.8700008392334,19.125,19.125,18.925,-0.010598833656868261,1.0,1.0,0.010598833656868261,0.06228630105918542,0.18419046479201387,0.05675427847460712,-0.011560763746298108,0.09270190234105087,0.2884907352481262,0.0,0.0,0.0
2019-01-29,2640.0,19.1299991607666,18.925,18.875,18.675,-0.013068479402378692,1.0,0.0,,0.06205798288302877,0.18425802527314333,0.05771965258049239,-0.011560763746298108,0.09223111467826899,0.28844970037670487,0.0,0.0,0.0
2019-01-30,2681.050048828125,17.65999984741211,17.975,18.375,18.525,0.031143828128661847,0.0,0.0,,0.06948957631520969,0.18860284688561899,0.03858187632545795,-0.011560763746298108,0.08178456354740601,0.28840866550528355,0.0,0.0,0.0
2019-01-31,2704.10009765625,16.56999969482422,17.125,17.775,18.125,0.0603500312865038,0.0,0.0,,0.07731782731449588,0.18930558305936793,0.03682920016027458,-0.011560763746298108,0.08024375995989129,0.2883676306338622,0.0,0.0,0.0
2019-02-01,2706.530029296875,16.139999389648438,17.025,17.525,17.925,0.055762083893090286,0.0,0.0,,0.10565840297920803,0.15652611438911732,0.031878467396605714,-0.011560763746298108,0.08260180193589242,0.2883265957624407,0.0,0.0,0.0
2019-02-04,2724.8701171875,15.729999542236328,16.525,17.075,17.525,0.06357279269556994,0.0,0.0,,0.07619855930472652,0.11446982181126468,0.02377353135022564,-0.011560763746298108,0.08085273915858017,0.28828556089101937,0.0,0.0,0.0
2019-02-05,2737.699951171875,15.56999969482422,16.525,16.975,17.375,0.0545921654887738,0.0,0.0,,0.07373838156255585,0.11387771651200232,0.012327866677118271,-0.011560763746298108,0.0839771937216877,0.2882775551065279,0.0,0.0,0.0
2019-02-06,2731.610107421875,15.380000114440918,16.375,16.825,17.275,0.05851755483115708,0.0,0.0,,0.06106261266827406,0.1132530389391266,0.006340518425997699,-0.019531407149165347,0.0888698408696951,0.28826954932203647,0.0,0.0,0.0
2019-02-07,2706.050048828125,16.3700008392334,17.175,17.375,17.575,0.02443494071431767,0.0,0.0,,0.04684408645413174,0.12131156004294222,0.013680463725082248,-0.02162146111508667,0.08216118868018267,0.2882615435375451,0.0,0.0,0.0
2019-02-08,2707.8798828125,15.720000267028809,16.625,17.075,17.475,0.05407124590085376,0.0,0.0,,0.042839975828888655,0.12114430515947444,0.027852109133175817,-0.02162146111508667,0.09516576983342923,0.28825353775305357,0.0,0.0,0.0
2019-02-11,2709.800048828125,15.970000267028809,16.225,16.975,17.425,0.07514088791078381,0.0,0.0,,0.04373215264858987,0.12097214756827615,0.030157195819103144,-0.02162146111508667,0.0952841377543285,0.2882455319685622,0.0,0.0,0.0
2019-02-12,2744.72998046875,15.43000030517578,15.625,16.725,17.275,0.10693454098290127,0.0,0.0,,0.06277365390190992,0.12328134934636777,0.02411528342578384,-0.02162146111508667,0.08840191538084442,0.2882375261840707,0.0,0.0,0.0
2019-02-13,2753.030029296875,15.649999618530272,15.6,16.675,17.075,0.09424920357528548,0.0,0.0,,0.05467953024512551,0.11995548177757086,0.020141426203780677,-0.02162146111508667,0.08841230104043862,0.2882295203995793,0.0,0.0,0.0
2019-02-14,2745.72998046875,16.219999313354492,16.925,17.125,17.475,0.03390875605938938,0.0,0.0,,0.04955081150321217,0.12143278740826698,0.027952493706936643,-0.02162146111508667,0.08838068651487263,0.2882215146150878,0.0,0.0,0.0
2019-02-15,2775.60009765625,14.90999984741211,16.325,16.625,17.125,0.053655265471974814,0.0,0.0,,0.052975059859818874,0.12379062388488182,0.020658539318548996,-0.02162146111508667,0.08199911309671118,0.2882135088305964,0.0,0.0,0.0
2019-02-19,2779.760009765625,14.880000114440918,16.325,16.625,17.075,0.05040322541880434,0.0,0.0,,0.04083185760457675,0.1174042435925145,0.018998064008483473,-0.02162146111508667,0.08207367828424393,0.2882055030461049,0.0,0.0,0.0
2019-02-20,2784.699951171875,14.020000457763672,15.575,16.225,16.875,0.092724676002426,0.0,0.0,,0.057655077845153224,0.10053628913902449,0.014195435770464115,-0.02162146111508667,0.08308963081338411,0.2881916355243808,0.0,0.0,0.0
2019-02-21,2774.8798828125,14.460000038146973,15.875,16.475,16.925,0.07261410769225396,0.0,0.0,,0.05160872177988485,0.10302078516120602,0.028830076752336842,-0.02162146111508667,0.08849247837842047,0.28817776800265665,0.0,0.0,0.0
2019-02-22,2792.669921875,13.510000228881836,15.175,15.925,16.625,0.10732790343705342,0.0,0.0,,0.05689669318553925,0.10381923850734666,0.002878979359330014,-0.02162146111508667,0.11155292367842208,0.28816390048093254,0.0,0.0,0.0
2019-02-25,2796.110107421875,14.850000381469728,15.575,16.125,16.525,0.06397306232971128,0.0,0.0,,0.04929152988445007,0.10171686484274703,0.0008046893411055578,-0.02162146111508667,0.11152862611848245,0.2881500329592083,0.0,0.0,0.0
2019-02-26,2793.89990234375,15.170000076293944,15.725,16.375,16.775,0.06921555667233165,0.0,0.0,,0.05675427847460712,0.09511014499903028,0.008790600756006794,-0.02162146111508667,0.11414166412207179,0.2881361654374842,0.0,0.0,0.0
2019-02-27,2792.3798828125,14.699999809265137,15.675,16.325,16.725,0.07142857235536869,0.0,0.0,,0.05771965258049239,0.09462712704858729,0.004652029781104128,-0.02162146111508667,0.11546567499402952,0.28812229791576005,0.0,0.0,0.0
2019-02-28,2784.489990234375,14.779999732971191,15.575,16.225,16.75,0.07949932484632008,0.0,0.0,,0.03858187632545795,0.0839091917343712,0.011115123875618638,-0.02162146111508667,0.1154547563806848,0.28810843039403594,0.0,0.0,0.0
2019-03-01,2803.68994140625,13.56999969482422,14.825,15.625,16.4,0.11606485154164929,0.0,0.0,,0.03682920016027458,0.08232836060876594,0.010953408393688857,-0.02162146111508667,0.11534572734290649,0.2880945628723118,0.0,0.0,0.0
2019-03-04,2792.81005859375,14.630000114440918,15.275,15.875,16.525,0.08544087424621094,0.0,0.0,,0.031878467396605714,0.0847476606294512,0.026632632098851694,-0.019797601899434136,0.12008609503233798,0.28808069535058756,0.0,0.0,0.0
2019-03-05,2789.64990234375,14.739999771118164,15.475,16.075,16.625,0.07801899714091802,0.0,0.0,,0.02377353135022564,0.08295316008349089,0.02781355747380232,-0.019797601899434136,0.11985665217840005,0.28806682782886345,0.0,0.0,0.0
2019-03-06,2771.449951171875,15.739999771118164,16.075,16.475,16.925,0.054002542081334336,0.0,0.0,,0.012327866677118271,0.0861587828273129,0.03678578107779518,-0.019797601899434136,0.1163434326710558,0.2880642893912876,0.0,0.0,0.0
2019-03-07,2748.929931640625,16.59000015258789,16.725,16.875,17.275,0.033152501202008855,0.0,0.0,,0.006340518425997699,0.09117853288555967,0.04745845262765158,-0.019797601899434136,0.11054156415220338,0.28806175095371167,0.0,0.0,0.0
2019-03-08,2743.070068359375,16.049999237060547,16.675,16.975,17.35,0.04205607676549788,0.0,0.0,,0.013680463725082248,0.08429560096745124,0.05456292334687518,-0.019797601899434136,0.10958085483517532,0.2880592125161358,0.0,0.0,0.0
2019-03-11,2783.300048828125,14.329999923706056,15.025,15.925,16.675,0.11514305713780308,0.0,0.0,,0.027852109133175817,0.0976380197086168,0.04040885593721,-0.019797601899434136,0.10069914247044721,0.28805667407855995,0.0,0.0,0.0
2019-03-12,2791.52001953125,13.770000457763672,14.475,15.675,16.475,0.14524327766978254,0.0,0.0,,0.030157195819103144,0.09775946263304078,0.031051158879089824,-0.019797601899434136,0.10438856558305065,0.28805413564098403,0.0,0.0,0.0
2019-03-13,2810.919921875,13.40999984741211,14.075,15.475,16.275,0.16405667599053403,0.0,0.0,,0.02411528342578384,0.09069845146361001,0.027496350380178836,-0.019797601899434136,0.10281082998792211,0.28805159720340817,0.0,0.0,0.0
2019-03-14,2808.47998046875,13.5,13.925,15.325,16.275,0.1740740740740739,0.0,0.0,,0.020141426203780677,0.09070910692552578,0.028428220406007343,-0.019797601899434136,0.10261131856011861,0.2880490587658323,0.0,0.0,0.0
2019-03-15,2822.47998046875,12.880000114440918,13.475,14.875,16.025,0.19798136470053027,0.0,0.0,,0.027952493706936643,0.09067667110668363,0.030090534646243894,-0.019797601899434136,0.10346806635104985,0.28804652032825645,0.0,0.0,0.0
2019-03-18,2832.93994140625,13.100000381469728,12.925,15.025,16.125,0.24427480204706542,0.0,0.0,,0.020658539318548996,0.08412931492740792,0.025641255452345302,-0.019797601899434136,0.10338334997105142,0.28804398189068053,0.0,0.0,0.0
2019-03-19,2832.570068359375,13.5600004196167,12.35,15.125,16.275,0.2894542683289199,0.0,0.0,,0.018998064008483473,0.08420581719563568,0.0262976690555512,-0.019797601899434136,0.10329812037988265,0.2880414434531047,0.0,0.0,0.0
2019-03-20,2824.22998046875,13.90999984741211,15.325,16.125,16.725,0.10064701763893014,0.0,0.0,,0.014195435770464115,0.08524816249727966,0.026987876777115227,-0.019797601899434136,0.10297556411269751,0.2880246839504737,0.0,0.0,0.0
2019-03-21,2854.8798828125,13.630000114440918,15.075,15.925,16.525,0.10638297783018588,0.0,0.0,,0.028830076752336842,0.09079136713862296,0.017566464630017764,-0.019797601899434136,0.09707228347746727,0.28800792444784273,0.0,0.0,0.0
2019-03-22,2800.7099609375,16.479999542236328,16.725,17.125,17.275,0.0333737873347879,0.0,0.0,,0.002878979359330014,0.11445088480586844,0.038297435743657404,-0.006067494393846573,0.06413373558559472,0.2879911649452117,0.0,0.0,0.0
2019-03-25,2798.360107421875,16.329999923706055,16.825,17.225,17.475,0.03980404182711632,0.0,0.0,,0.0008046893411055578,0.1144259560353619,0.04835683008053593,-0.006067494393846573,0.06756764354001196,0.2879744054425807,0.0,0.0,0.0
2019-03-26,2818.4599609375,14.68000030517578,15.925,16.675,17.175,0.0851498619900766,0.0,0.0,,0.008790600756006794,0.11710687646022036,0.03859910751625972,-0.006067494393846573,0.06694744877293986,0.28795764593994966,0.0,0.0,0.0
2019-03-27,2805.3701171875,15.149999618530272,16.225,16.975,17.475,0.08250825290260072,0.0,0.0,,0.004652029781104128,0.11846528295277436,0.04306020226971219,-0.006067494393846573,0.06320225715412253,0.2879408864373187,0.0,0.0,0.0
2019-03-28,2815.43994140625,14.43000030517578,15.625,16.625,17.275,0.11434511192686347,0.0,0.0,,0.011115123875618638,0.1184540806918479,0.04419911061718307,-0.006067494393846573,0.06363448103969167,0.2879241269346877,0.0,0.0,0.0
2019-03-29,2834.39990234375,13.710000038146973,15.225,16.325,16.925,0.12399708207657825,0.0,0.0,,0.010953408393688857,0.11834221925933867,0.03832561766012588,-0.006067494393846573,0.06151061153678364,0.28790736743205675,0.0,0.0,0.0
2019-04-01,2867.18994140625,13.399999618530272,14.875,15.975,16.675,0.13432836203300033,0.0,0.0,,0.026632632098851694,0.12320573388961933,0.0274275992612405,-0.006067494393846573,0.050574966082012486,0.28789060792942567,0.0,0.0,0.0
2019-04-02,2867.239990234375,13.359999656677246,14.875,16.075,16.775,0.14221557251690423,0.0,0.0,,0.02781355747380232,0.12297033048843835,0.01970187023994363,-0.007502163081421376,0.059108212737546906,0.2878738484267947,0.0,0.0,0.0
2019-04-03,2873.39990234375,13.739999771118164,14.875,16.025,16.575,0.12372634849481172,0.0,0.0,,0.03678578107779518,0.1193658433277799,0.015354673448520817,-0.009610214385403104,0.059885228085839085,0.2878519986066953,0.0,0.0,0.0
2019-04-04,2879.389892578125,13.579999923706056,14.775,15.925,16.625,0.13622975039716528,0.0,0.0,,0.04745845262765158,0.11341325182579295,0.02300834637600313,-0.009610214385403104,0.06716544904085298,0.2878301487865959,0.0,0.0,0.0
2019-04-05,2892.739990234375,12.81999969482422,14.325,15.675,16.425,0.16380655616145046,0.0,0.0,,0.05456292334687518,0.11242758486387566,0.013734376612787536,-0.009610214385403104,0.06858107160297218,0.2878082989664965,0.0,0.0,0.0
2019-04-08,2895.77001953125,13.18000030517578,14.475,15.675,16.325,0.14036418491382777,0.0,0.0,,0.04040885593721,0.10331514024821759,-0.004047272616290898,-0.02097202746201765,0.09104508542697122,0.287786449146397,0.0,0.0,0.0
2019-04-09,2878.199951171875,14.279999732971191,15.075,16.225,16.825,0.12254902189944814,0.0,0.0,,0.031051158879089824,0.10710040849343135,0.0004238658619351021,-0.0225437837515291,0.08868647350129412,0.2877645993262976,0.0,0.0,0.0
2019-04-10,2888.2099609375,13.300000190734863,14.425,15.775,16.625,0.1654135314623964,0.0,0.0,,0.027496350380178836,0.10548168592751526,-0.006055650548583369,-0.02549709434350067,0.08834963668255745,0.28774274950619816,0.0,0.0,0.0
2019-04-11,2888.320068359375,13.020000457763672,13.825,15.525,16.425,0.19969277331704333,0.0,0.0,,0.028428220406007343,0.10527699152159527,-0.0023959138363622845,-0.02549709434350067,0.08943714735959293,0.28772089968609876,0.0,0.0,0.0
2019-04-12,2907.409912109375,12.010000228881836,12.775,14.775,16.175,0.2830974134224933,0.0,0.0,,0.030090534646243894,0.1061559962082875,-0.03286079287408061,-0.04547443585842015,0.11945841767998827,0.28769904986599937,0.0,0.0,0.0
2019-04-15,2905.580078125,12.31999969482422,12.575,14.675,16.125,0.28814935778702966,0.0,0.0,,0.025641255452345302,0.10606907903634209,-0.024494305474985212,-0.04547443585842015,0.12403380568804319,0.28767720004589986,0.0,0.0,0.0
2019-04-16,2907.06005859375,12.18000030517578,12.575,14.625,16.225,0.299671585266625,0.0,0.0,,0.0262976690555512,0.10598163532084587,-0.019297880513479138,-0.04547443585842015,0.12631875884958715,0.28765535022580047,0.0,0.0,0.0
2019-04-17,2900.449951171875,12.600000381469728,11.71,14.625,16.225,0.35833332248465755,0.0,0.0,,0.026987876777115227,0.10565069957338452,-0.008319358450832981,-0.04547443585842015,0.13066975741540718,0.28764454237344583,0.0,0.0,0.0
2019-04-18,2905.030029296875,12.09000015258789,14.425,15.575,16.575,0.17783291752397426,0.0,0.0,,0.017566464630017764,0.0995940614353548,-0.015662488697582466,-0.04547443585842015,0.1317650938069112,0.28763373452109126,0.0,0.0,0.0
2019-04-22,2907.969970703125,12.420000076293944,14.175,15.375,16.375,0.17713365430642306,0.0,0.0,,0.038297435743657404,0.06579982434917347,-0.023294597577290688,-0.04547443585842015,0.13316918624460083,0.2876229266687366,0.0,0.0,0.0
2019-04-23,2933.679931640625,12.279999732971191,14.125,15.325,16.375,0.18322475968455124,0.0,0.0,,0.04835683008053593,0.06932293957345856,-0.02362896629285105,-0.04547443585842015,0.13285072574584458,0.287612118816382,0.0,0.0,0.0
2019-04-24,2927.25,13.140000343322754,14.575,15.625,16.425,0.14079147272930634,0.0,0.0,,0.03859910751625972,0.0686866331683661,-0.02424800767571955,-0.04547443585842015,0.13292888782196308,0.28760131096402736,0.0,0.0,0.0
2019-04-25,2926.169921875,13.25,14.825,15.975,16.675,0.13962264150943407,0.0,0.0,,0.04306020226971219,0.06484414764304876,-0.03551739455172509,-0.04547443585842015,0.13796427548093984,0.2875905031116727,0.0,0.0,0.0
2019-04-26,2939.8798828125,12.729999542236328,14.325,15.525,16.425,0.16496465636408705,0.0,0.0,,0.04419911061718307,0.06528759999289684,-0.038715807704994276,-0.04547443585842015,0.13646824688082254,0.28757969525931815,0.0,0.0,0.0
2019-04-29,2943.030029296875,13.109999656677246,14.525,15.725,16.525,0.15255530529181585,0.0,0.0,,0.03832561766012588,0.06310855586025935,-0.04778753030676708,-0.048692620328655734,0.13773934923189549,0.2875688874069635,0.0,0.0,0.0
2019-04-30,2945.830078125,13.119999885559082,14.425,15.775,16.575,0.16387195264890664,0.0,0.0,,0.0274275992612405,0.05188882035758574,-0.05526797346620127,-0.05526797346620127,0.137989433249005,0.2875580795546089,1.0,0.0,1.0
2019-05-01,2923.72998046875,14.800000190734863,15.225,16.325,16.975,0.11824324171938468,0.0,0.0,,0.01970187023994363,0.0606437466991671,-0.04612938744269801,-0.0552069767443788,0.13788825822940554,0.28754727170225425,1.0,0.0,1.0
2019-05-02,2917.52001953125,14.420000076293944,15.175,16.225,16.975,0.12482662902056067,0.0,0.0,,0.015354673448520817,0.06144094762575277,-0.05671253661665843,-0.0657174132086279,0.14295826700933884,0.2875345968990165,1.0,0.0,1.0
2019-05-03,2945.639892578125,12.869999885559082,14.275,15.575,16.575,0.17871018029928173,0.0,0.0,,0.02300834637600313,0.06891029672399374,-0.06830092908273377,-0.06830092908273377,0.1355314120190223,0.28752192209577876,1.0,0.0,1.0
2019-05-06,2932.469970703125,15.4399995803833,15.525,16.325,16.875,0.08743523553687076,0.0,0.0,,0.013734376612787536,0.07036269482745135,-0.04405840552934848,-0.06411660525415985,0.1601745943948426,0.287509247292541,1.0,0.0,1.0
2019-05-07,2884.050048828125,19.31999969482422,17.875,17.725,17.725,-0.007763975277918002,1.0,1.0,0.007763975277918002,-0.004047272616290898,0.09341028671181603,-0.020075985334547686,-0.048404186922128334,0.15496976270337498,0.2874965724893032,0.0,0.0,0.0
2019-05-08,2879.419921875,19.399999618530273,18.175,17.925,17.625,-0.028350516021384758,1.0,0.0,,0.0004238658619351021,0.0909904019351014,-0.012478184014656835,-0.04752896363343351,0.1568895077192574,0.2874838976860654,0.0,0.0,0.0
2019-05-09,2870.719970703125,19.100000381469727,17.975,17.875,17.675,-0.0157068059690225,1.0,0.0,,-0.006055650548583369,0.09064481465089239,0.0009127038562588563,-0.04752896363343351,0.16115785727274798,0.28747122288282767,0.0,0.0,0.0
2019-05-10,2881.39990234375,16.040000915527344,16.125,16.825,17.1,0.06078553269009876,0.0,0.0,,-0.0023959138363622845,0.09176057706319227,0.0018498224146756836,-0.04752896363343351,0.16145846060967312,0.2874585480795899,0.0,0.0,0.0
2019-05-13,2811.8701171875,20.549999237060547,19.525,18.975,18.425,-0.053527982522559976,1.0,1.0,0.053527982522559976,-0.03286079287408061,0.12256175051401443,0.02626360764824076,-0.045846816089114006,0.13465249447549113,0.2874458732763522,0.0,0.0,0.0
2019-05-14,2834.409912109375,18.059999465942383,18.125,18.075,17.725,-0.022148394896374175,1.0,0.0,,-0.024494305474985212,0.12725599956266878,0.0160280895106808,-0.045846816089114006,0.13283321232738457,0.2874331984731144,0.0,0.0,0.0
2019-05-15,2850.9599609375,16.440000534057617,16.925,17.375,17.425,0.030413624316141866,0.0,0.0,,-0.019297880513479138,0.12960031204194145,0.014268854069507064,-0.045846816089114006,0.13214037359463993,0.28742052366987664,0.0,0.0,0.0
2019-05-16,2876.320068359375,15.289999961853027,15.725,16.775,17.225,0.09810333575816528,0.0,0.0,,-0.008319358450832981,0.1340643423804263,0.0037060938477042615,-0.045846816089114006,0.12893215586084594,0.2874010187461173,0.0,0.0,0.0
2019-05-17,2859.530029296875,15.960000038146973,15.875,17.025,17.275,0.08771929803595069,0.0,0.0,,-0.015662488697582466,0.13518813380636052,0.010540155993933098,-0.04186280766140382,0.12705090934233995,0.287381513822358,0.0,0.0,0.0
2019-05-20,2840.22998046875,16.309999465942383,16.125,17.175,17.475,0.08277130865755054,0.0,0.0,,-0.023294597577290688,0.13662870225175658,0.027293571317931198,-0.04186280766140382,0.12788600082601223,0.28736200889859864,0.0,0.0,0.0
2019-05-21,2864.360107421875,14.949999809265137,15.025,16.275,16.975,0.1304347842728068,0.0,0.0,,-0.02362896629285105,0.13630196867403838,0.021680183771138672,-0.04186280766140382,0.12542717232955053,0.28734250397483924,0.0,0.0,0.0
2019-05-22,2856.27001953125,14.75,15.01,16.225,17.075,0.13999999999999996,0.0,0.0,,-0.02424800767571955,0.13638216127209,0.03427894122049535,-0.039148983672673277,0.12777014894266087,0.28732299905107994,0.0,0.0,0.0
2019-05-23,2822.239990234375,16.920000076293945,17.325,17.625,17.725,0.023640661831936333,0.0,0.0,,-0.03551739455172509,0.1415483600045569,0.04543198705524576,-0.028877697476282327,0.11835188828273349,0.2873034941273206,0.0,0.0,0.0
2019-05-24,2826.06005859375,15.850000381469728,16.725,17.325,17.625,0.05678233301824968,0.0,0.0,,-0.038715807704994276,0.1400134670467363,0.042210723264621164,-0.028877697476282327,0.11911648429859861,0.28728398920356124,0.0,0.0,0.0
2019-05-28,2802.389892578125,17.5,17.375,17.725,17.875,0.02857142857142857,0.0,0.0,,-0.04778753030676708,0.1413175905422217,0.04103283077737174,-0.020675189258888893,0.12042689772084897,0.28726448427980195,0.0,0.0,0.0
2019-05-29,2783.02001953125,17.899999618530273,17.775,18.025,18.075,0.016759776893483142,0.0,0.0,,-0.05526797346620127,0.14157417132997854,0.04698493321929065,-0.015924124746097168,0.11664625445366492,0.28724497935604254,0.0,0.0,0.0
2019-05-30,2788.860107421875,17.299999237060547,17.425,17.825,17.875,0.026011561840765668,0.0,0.0,,-0.04612938744269801,0.1414703679500977,0.04878689113557,-0.015924124746097168,0.11676087354354259,0.2872254744322832,0.0,0.0,0.0
2019-05-31,2752.06005859375,18.709999084472656,18.175,18.375,18.325,0.008017103545690865,0.0,0.0,,-0.05671253661665843,0.14667208720319092,0.0689301639982407,-0.013675504972140873,0.10225150160065695,0.2871870009979264,0.0,0.0,0.0
2019-06-03,2744.449951171875,18.86000061035156,18.275,18.325,18.275,0.0,0.0,0.0,,-0.06830092908273377,0.13905229475905057,0.08011810412473963,-0.013675504972140873,0.1007570795445419,0.2871485275635695,0.0,0.0,0.0
2019-06-04,2803.27001953125,16.969999313354492,17.225,17.675,17.725,0.02946376076789387,0.0,0.0,,-0.04405840552934848,0.1643356664031286,0.06055071008206281,-0.013675504972140873,0.07847531613779284,0.2871100541292127,0.0,0.0,0.0
